country,ccode,group,groupid,year,region,rcode,active,phase1,phase2,fyphase,fyphase1,fyphase2,fygroup,startdate1,enddate1,tyrule1,startdate2,enddate2,tyrule2,perstart,perend,violsd,lviolsd,hviolsd,ambiguous,nviolsd,prioract,priorconflict,priornonviol,priorviol,violsd_onset,hviolsd_onset,shortpeace_violsd,shortpeace_hviolsd,py_violsd_phase,py_violsd_country,py_hviolsd_phase,py_hviolsd_country,violsd_onset_woambig,hviolsd_onset_woambig,shortpeace_violsd_woambig,shortpeace_hviolsd_woambig,py_violsd_woambig_phase,py_violsd_woambig_country,py_hviolsd_woambig_phase,py_hviolsd_woambig_country,doublecount,doublecount_oldhost,doublecount_newhost,sample,weight,below500000,violent,switched,con,cultcon,autcon,indcon,res,cultres,autres,indres,priorcon1,priorres1,priorcon2,priorres2,majterr1,majterr2,majterr3,claim,landborder,seashore,hydrocarbon,groupcon,kin,regaut,defacto,pwrstat,excluded,groupsize,epr2sdm_scenario,epr_group,epr_gwgroupid,sovdec,autdec,subdec,inddec,irrdec,ucdp_conflictid,ucdp_territoryname,ucdp_intensitylevel,ucdp_cumulativeintensity,ucdp_typeofconflict,ucdp_terrconflict,ucdp_hterrconflict,ucdp_terrconflict_onset,ucdp_hterrconflict_onset,shortpeace_ucdp_terrconflict,shortpeace_ucdp_hterrconflict,py_ucdp_terrconflict_phase,py_ucdp_terrconflict_country,py_ucdp_hterrconflict_phase,py_ucdp_hterrconflict_country,accomm,strictaccomm
United Kingdom,200,Scots,200050,1964,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,78,19,78,19,0,0,0,0,78,19,78,19,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,78,18,78,18,,
United Kingdom,200,Scots,200050,1965,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,79,20,79,20,0,0,0,0,79,20,79,20,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,79,19,79,19,,
United Kingdom,200,Scots,200050,1966,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,80,21,80,21,0,0,0,0,80,21,80,21,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,80,20,80,20,,
United Kingdom,200,Scots,200050,1967,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,81,22,81,22,0,0,0,0,81,22,81,22,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,81,21,81,21,,
United Kingdom,200,Scots,200050,1968,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,82,23,82,23,0,0,0,0,82,23,82,23,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,82,22,82,22,,
United Kingdom,200,Scots,200050,1969,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,83,24,83,24,0,0,0,0,83,24,83,24,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,83,23,83,23,,
United Kingdom,200,Scots,200050,1970,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,84,25,84,25,0,0,0,0,84,25,84,25,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,84,24,84,24,,
United Kingdom,200,Scots,200050,1971,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,85,26,85,26,0,0,0,0,85,26,85,26,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,85,25,85,25,,
United Kingdom,200,Scots,200050,1972,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,86,27,86,27,0,0,0,0,86,27,86,27,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,86,26,86,26,,
United Kingdom,200,Scots,200050,1973,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,87,28,87,28,0,0,0,0,87,28,87,28,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,87,27,87,27,,
United Kingdom,200,Scots,200050,1974,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,88,29,88,29,0,0,0,0,88,29,88,29,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,88,28,88,28,,
United Kingdom,200,Scots,200050,1975,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,89,30,89,30,0,0,0,0,89,30,89,30,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,89,29,89,29,,
United Kingdom,200,Scots,200050,1976,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,90,31,90,31,0,0,0,0,90,31,90,31,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,90,30,90,30,,
United Kingdom,200,Scots,200050,1977,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,91,32,91,32,0,0,0,0,91,32,91,32,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,91,31,91,31,,
United Kingdom,200,Scots,200050,1978,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,92,33,92,33,0,0,0,0,92,33,92,33,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,92,32,92,32,,
United Kingdom,200,Scots,200050,1979,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,93,34,93,34,0,0,0,0,93,34,93,34,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,93,33,93,33,,
United Kingdom,200,Scots,200050,1980,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,94,35,94,35,0,0,0,0,94,35,94,35,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,94,34,94,34,,
United Kingdom,200,Scots,200050,1981,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,95,36,95,36,0,0,0,0,95,36,95,36,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,95,35,95,35,,
United Kingdom,200,Scots,200050,1982,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,96,37,96,37,0,0,0,0,96,37,96,37,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,96,36,96,36,,
United Kingdom,200,Scots,200050,1983,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,97,38,97,38,0,0,0,0,97,38,97,38,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,97,37,97,37,,
United Kingdom,200,Scots,200050,1984,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,98,39,98,39,0,0,0,0,98,39,98,39,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,98,38,98,38,,
United Kingdom,200,Scots,200050,1985,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,99,40,99,40,0,0,0,0,99,40,99,40,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,99,39,99,39,,
United Kingdom,200,Scots,200050,1986,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,100,41,100,41,0,0,0,0,100,41,100,41,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,100,40,100,40,,
United Kingdom,200,Scots,200050,1987,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,101,42,101,42,0,0,0,0,101,42,101,42,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,101,41,101,41,,
United Kingdom,200,Scots,200050,1988,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,102,43,102,43,0,0,0,0,102,43,102,43,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,102,42,102,42,,
United Kingdom,200,Scots,200050,1989,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,103,44,103,44,0,0,0,0,103,44,103,44,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,103,43,103,43,,
United Kingdom,200,Scots,200050,1990,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,104,45,104,45,0,0,0,0,104,45,104,45,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,104,44,104,44,,
United Kingdom,200,Scots,200050,1991,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,105,46,105,46,0,0,0,0,105,46,105,46,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,105,45,105,45,,
United Kingdom,200,Scots,200050,1992,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,106,47,106,47,0,0,0,0,106,47,106,47,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,106,46,106,46,,
United Kingdom,200,Scots,200050,1993,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,107,48,107,48,0,0,0,0,107,48,107,48,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,107,47,107,47,,
United Kingdom,200,Scots,200050,1994,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,108,49,108,49,0,0,0,0,108,49,108,49,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,108,48,108,48,,
United Kingdom,200,Scots,200050,1995,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,109,50,109,50,0,0,0,0,109,50,109,50,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,109,49,109,49,,
United Kingdom,200,Scots,200050,1996,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,110,51,110,51,0,0,0,0,110,51,110,51,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,110,50,110,50,,
United Kingdom,200,Scots,200050,1997,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,111,52,111,52,0,0,0,0,111,52,111,52,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,111,51,111,51,,
United Kingdom,200,Scots,200050,1998,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,112,53,112,53,0,0,0,0,112,53,112,53,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,112,52,112,52,,
United Kingdom,200,Scots,200050,1999,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,113,54,113,54,0,0,0,0,113,54,113,54,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,113,53,113,53,,
United Kingdom,200,Scots,200050,2000,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,114,55,114,55,0,0,0,0,114,55,114,55,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,114,54,114,54,,
United Kingdom,200,Scots,200050,2001,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,115,56,115,56,0,0,0,0,115,56,115,56,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,115,55,115,55,,
United Kingdom,200,Scots,200050,2002,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,116,57,116,57,0,0,0,0,116,57,116,57,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,116,56,116,56,,
United Kingdom,200,Scots,200050,2003,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,117,58,117,58,0,0,0,0,117,58,117,58,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,117,57,117,57,,
United Kingdom,200,Scots,200050,2004,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,118,59,118,59,0,0,0,0,118,59,118,59,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,118,58,118,58,,
United Kingdom,200,Scots,200050,2005,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,119,60,119,60,0,0,0,0,119,60,119,60,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,119,59,119,59,,
United Kingdom,200,Scots,200050,2006,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,120,61,120,61,0,0,0,0,120,61,120,61,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,120,60,120,60,,
United Kingdom,200,Scots,200050,2007,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,121,62,121,62,0,0,0,0,121,62,121,62,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,121,61,121,61,,
United Kingdom,200,Scots,200050,2008,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,122,63,122,63,0,0,0,0,122,63,122,63,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,122,62,122,62,,
United Kingdom,200,Scots,200050,2009,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,123,64,123,64,0,0,0,0,123,64,123,64,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,123,63,123,63,,
United Kingdom,200,Scots,200050,2010,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,124,65,124,65,0,0,0,0,124,65,124,65,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,124,64,124,64,,
United Kingdom,200,Scots,200050,2011,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,125,66,125,66,0,0,0,0,125,66,125,66,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,125,65,125,65,,
United Kingdom,200,Scots,200050,2012,Europe,5,1,1,0,0,0,0,0,1886,9999,,,,,1945,2012,0,0,0,0,1,1,,1,0,0,0,0,0,126,67,126,67,0,0,0,0,126,67,126,67,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,126,66,126,66,,
United Kingdom,200,Shetland Islanders,200060,1965,Europe,5,0,1,0,0,0,0,1,1975,9999,,,,,1975,2012,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,200,Shetland Islanders,200060,1966,Europe,5,0,1,0,0,0,0,0,1975,9999,,,,,1975,2012,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,200,Shetland Islanders,200060,1967,Europe,5,0,1,0,0,0,0,0,1975,9999,,,,,1975,2012,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,200,Shetland Islanders,200060,1968,Europe,5,0,1,0,0,0,0,0,1975,9999,,,,,1975,2012,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,200,Shetland Islanders,200060,1969,Europe,5,0,1,0,0,0,0,0,1975,9999,,,,,1975,2012,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,200,Shetland Islanders,200060,1970,Europe,5,0,1,0,0,0,0,0,1975,9999,,,,,1975,2012,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,200,Shetland Islanders,200060,1971,Europe,5,0,1,0,0,0,0,0,1975,9999,,,,,1975,2012,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,200,Shetland Islanders,200060,1972,Europe,5,0,1,0,0,0,0,0,1975,9999,,,,,1975,2012,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,200,Shetland Islanders,200060,1973,Europe,5,0,1,0,0,0,0,0,1975,9999,,,,,1975,2012,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,200,Shetland Islanders,200060,1974,Europe,5,0,1,0,0,0,0,0,1975,9999,,,,,1975,2012,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,200,Shetland Islanders,200060,1975,Europe,5,1,1,0,1,1,0,0,1975,9999,,,,,1975,2012,0,0,0,0,1,0,,,,0,0,0,0,0,30,0,30,0,0,0,0,0,30,0,30,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,29,0,29,,
United Kingdom,200,Shetland Islanders,200060,1976,Europe,5,1,1,0,0,0,0,0,1975,9999,,,,,1975,2012,0,0,0,0,1,0,,,,0,0,0,0,1,31,1,31,0,0,0,0,1,31,1,31,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,30,1,30,,
United Kingdom,200,Shetland Islanders,200060,1977,Europe,5,1,1,0,0,0,0,0,1975,9999,,,,,1975,2012,0,0,0,0,1,0,,,,0,0,0,0,2,32,2,32,0,0,0,0,2,32,2,32,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,31,2,31,,
United Kingdom,200,Shetland Islanders,200060,1978,Europe,5,1,1,0,0,0,0,0,1975,9999,,,,,1975,2012,0,0,0,0,1,0,,,,0,0,0,0,3,33,3,33,0,0,0,0,3,33,3,33,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3,32,3,32,,
United Kingdom,200,Shetland Islanders,200060,1979,Europe,5,1,1,0,0,0,0,0,1975,9999,,,,,1975,2012,0,0,0,0,1,0,,,,0,0,0,0,4,34,4,34,0,0,0,0,4,34,4,34,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4,33,4,33,,
United Kingdom,200,Shetland Islanders,200060,1980,Europe,5,1,1,0,0,0,0,0,1975,9999,,,,,1975,2012,0,0,0,0,1,0,,,,0,0,0,0,5,35,5,35,0,0,0,0,5,35,5,35,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5,34,5,34,,
United Kingdom,200,Shetland Islanders,200060,1981,Europe,5,1,1,0,0,0,0,0,1975,9999,,,,,1975,2012,0,0,0,0,1,0,,,,0,0,0,0,6,36,6,36,0,0,0,0,6,36,6,36,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6,35,6,35,,
United Kingdom,200,Shetland Islanders,200060,1982,Europe,5,1,1,0,0,0,0,0,1975,9999,,,,,1975,2012,0,0,0,0,1,0,,,,0,0,0,0,7,37,7,37,0,0,0,0,7,37,7,37,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7,36,7,36,,
United Kingdom,200,Shetland Islanders,200060,1983,Europe,5,1,1,0,0,0,0,0,1975,9999,,,,,1975,2012,0,0,0,0,1,0,,,,0,0,0,0,8,38,8,38,0,0,0,0,8,38,8,38,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8,37,8,37,,
United Kingdom,200,Shetland Islanders,200060,1984,Europe,5,1,1,0,0,0,0,0,1975,9999,,,,,1975,2012,0,0,0,0,1,0,,,,0,0,0,0,9,39,9,39,0,0,0,0,9,39,9,39,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9,38,9,38,,
United Kingdom,200,Shetland Islanders,200060,1985,Europe,5,1,1,0,0,0,0,0,1975,9999,,,,,1975,2012,0,0,0,0,1,0,,,,0,0,0,0,10,40,10,40,0,0,0,0,10,40,10,40,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,10,39,10,39,,
United Kingdom,200,Shetland Islanders,200060,1986,Europe,5,1,1,0,0,0,0,0,1975,9999,,,,,1975,2012,0,0,0,0,1,0,,,,0,0,0,0,11,41,11,41,0,0,0,0,11,41,11,41,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,11,40,11,40,,
United Kingdom,200,Shetland Islanders,200060,1987,Europe,5,1,1,0,0,0,0,0,1975,9999,,,,,1975,2012,0,0,0,0,1,0,,,,0,0,0,0,12,42,12,42,0,0,0,0,12,42,12,42,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,12,41,12,41,,
United Kingdom,200,Shetland Islanders,200060,1988,Europe,5,1,1,0,0,0,0,0,1975,9999,,,,,1975,2012,0,0,0,0,1,0,,,,0,0,0,0,13,43,13,43,0,0,0,0,13,43,13,43,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,13,42,13,42,,
United Kingdom,200,Shetland Islanders,200060,1989,Europe,5,1,1,0,0,0,0,0,1975,9999,,,,,1975,2012,0,0,0,0,1,0,,,,0,0,0,0,14,44,14,44,0,0,0,0,14,44,14,44,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,14,43,14,43,,
United Kingdom,200,Shetland Islanders,200060,1990,Europe,5,1,1,0,0,0,0,0,1975,9999,,,,,1975,2012,0,0,0,0,1,0,,,,0,0,0,0,15,45,15,45,0,0,0,0,15,45,15,45,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,15,44,15,44,,
United Kingdom,200,Shetland Islanders,200060,1991,Europe,5,1,1,0,0,0,0,0,1975,9999,,,,,1975,2012,0,0,0,0,1,0,,,,0,0,0,0,16,46,16,46,0,0,0,0,16,46,16,46,,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,16,45,16,45,,
